JudgmentID,CaseNumber,ProcedureType,CourtType,LawyerName,CaseName,CaseURL
6753354c8d6447434fa3da9f,33460-04-17,עניינים מנהליים,בתי המשפט המחוזיים,אלי בן,"בימ""ש מחוזי ת""א, השופטת מיכל אגמון-גונן: פס""ד בעתירות מאוחדות כנגד אישור תכנית בניה של כ- 23,000 יחידות דיוק במתחם תעש השרון בין הרצליה, רמת השרון והוד השרון (עת""מ 33460-04-17)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision33460-04-17/he/33460-04-17.pdf
6753354c8d6447434fa3daa0,39619-03-20,נוער,בתי משפט לנוער,יוסי נקר,"ביהמ""ש המחוזי בחיפה בשבתו כבית משפט לנוער, השופט חננאל שרעבי: פס""ד בערעור על החלטה הנוגעת להוצאת הקטין מבית אביו וממשמורתו בצו משומרת זמני, ויישומו בפנימייה (ענ""א 39619-03-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision39619-03-20/he/39619-03-20.pdf
6753354c8d6447434fa3daa0,39619-03-20,נוער,בתי משפט לנוער,רנא אגברייה,"ביהמ""ש המחוזי בחיפה בשבתו כבית משפט לנוער, השופט חננאל שרעבי: פס""ד בערעור על החלטה הנוגעת להוצאת הקטין מבית אביו וממשמורתו בצו משומרת זמני, ויישומו בפנימייה (ענ""א 39619-03-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision39619-03-20/he/39619-03-20.pdf
6753354c8d6447434fa3daa0,39619-03-20,נוער,בתי משפט לנוער,ורדה ברכה,"ביהמ""ש המחוזי בחיפה בשבתו כבית משפט לנוער, השופט חננאל שרעבי: פס""ד בערעור על החלטה הנוגעת להוצאת הקטין מבית אביו וממשמורתו בצו משומרת זמני, ויישומו בפנימייה (ענ""א 39619-03-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision39619-03-20/he/39619-03-20.pdf
6753354c8d6447434fa3daa0,39619-03-20,נוער,בתי משפט לנוער,אביטל קורקוס,"ביהמ""ש המחוזי בחיפה בשבתו כבית משפט לנוער, השופט חננאל שרעבי: פס""ד בערעור על החלטה הנוגעת להוצאת הקטין מבית אביו וממשמורתו בצו משומרת זמני, ויישומו בפנימייה (ענ""א 39619-03-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision39619-03-20/he/39619-03-20.pdf
6753354c8d6447434fa3daa1,38054-09-20,משפחה,בתי המשפט לענייני משפחה,אביבה אטיאס,"ביהמ""ש לענייני משפחה בחיפה, השופטת הילה גורביץ עובדיה: פס""ד בתביעת מזונות ומדור קטין,  ילדם המשותף של הצדדים (תלה""מ 38054-09-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38054-09-20/he/38054-09-20.pdf
6753354c8d6447434fa3daa1,38054-09-20,משפחה,בתי המשפט לענייני משפחה,גלית קלו,"ביהמ""ש לענייני משפחה בחיפה, השופטת הילה גורביץ עובדיה: פס""ד בתביעת מזונות ומדור קטין,  ילדם המשותף של הצדדים (תלה""מ 38054-09-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38054-09-20/he/38054-09-20.pdf
6753354c8d6447434fa3daa2,18919-03-22,אזרחי,בתי המשפט המחוזיים,שירי פלד,"ביהמ""ש המחוזי חיפה, השופטת אספרנצה אלון: פס""ד בסוגיית הארכת אשפוזה הכפוי של המערערת  (ע""ו 18919-03-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision18919-03-22/he/18919-03-22.pdf
6753354c8d6447434fa3daa4,36776-06-18,משפחה,בתי המשפט לענייני משפחה,אבי פיק,"בימ""ש לענייני משפחה ת""א, השופטת ורד שביט-פינקלשטיין: פס""ד בתובענה לקיום צוואה מצולמת של מנוחה (ת""ע 36776-06-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision36776-06-18/he/36776-06-18.pdf
6753354c8d6447434fa3daa4,36776-06-18,משפחה,בתי המשפט לענייני משפחה,מירה שמש,"בימ""ש לענייני משפחה ת""א, השופטת ורד שביט-פינקלשטיין: פס""ד בתובענה לקיום צוואה מצולמת של מנוחה (ת""ע 36776-06-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision36776-06-18/he/36776-06-18.pdf
6753354c8d6447434fa3daa3,21099-04-20,אזרחי,בתי משפט השלום,דודי בכר,"בימ""ש שלום חדרה, שופטת קרן אניספלד: פס""ד בתביעה לפיצוי נזק גוף שיוחס לתאונות דרכים, תוך טריקת דלת אגב יציאה ממנו (ת""א 21099-04-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision21099-04-20/he/21099-04-20.pdf
6753354c8d6447434fa3daa5,58843-10-18,משפחה,בתי המשפט לענייני משפחה,מירה סייג,"בימ""ש לענייני משפחה ת""א, השופטת ורד שביט-פינקלשטיין: פס""ד בארבע תביעות בין בני-זוג לשעבר בענייני מזונות קטינים ואשא, משמורת ורכוש (תלה""מ 58843-10-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision58843-10-18/he/58843-10-18.pdf
6753354c8d6447434fa3daad,12189-03-22,אזרחי,בתי המשפט המחוזיים,דניאל רז,"בימ""ש המחוזי חיפה, השופטת אספרנצה אלון: פס""ד בערעור על החלטת הפסיכיאטרית המחוזית בנוגע להמשך אשפוזו הכפוי של המערער חוק טיפול בחולי נפש (ע""ו 12189-03-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision12189-03-22/he/12189-03-22.pdf
6753354c8d6447434fa3daad,12189-03-22,אזרחי,בתי המשפט המחוזיים,דנה מירטנבאום,"בימ""ש המחוזי חיפה, השופטת אספרנצה אלון: פס""ד בערעור על החלטת הפסיכיאטרית המחוזית בנוגע להמשך אשפוזו הכפוי של המערער חוק טיפול בחולי נפש (ע""ו 12189-03-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision12189-03-22/he/12189-03-22.pdf
6753354c8d6447434fa3daaa,52419-06-18,משפחה,בתי המשפט לענייני משפחה,סיגל בלינסון,"בימ""ש לענייני משפחה ת""א, השופטת אסתר ז'יטניצקי-רקובר: פס""ד בתביעה של בעל דירה לפינוי בני משפחת בנה המנוח של זוגתו המנוחה (א""פ 52419-06-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision52419-06-18/he/52419-06-18.pdf
6753354c8d6447434fa3daaa,52419-06-18,משפחה,בתי המשפט לענייני משפחה,קרין בר,"בימ""ש לענייני משפחה ת""א, השופטת אסתר ז'יטניצקי-רקובר: פס""ד בתביעה של בעל דירה לפינוי בני משפחת בנה המנוח של זוגתו המנוחה (א""פ 52419-06-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision52419-06-18/he/52419-06-18.pdf
6753354c8d6447434fa3daaa,52419-06-18,משפחה,בתי המשפט לענייני משפחה,אריאל טרון,"בימ""ש לענייני משפחה ת""א, השופטת אסתר ז'יטניצקי-רקובר: פס""ד בתביעה של בעל דירה לפינוי בני משפחת בנה המנוח של זוגתו המנוחה (א""פ 52419-06-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision52419-06-18/he/52419-06-18.pdf
6753354c8d6447434fa3daa8,62235-09-19,אזרחי,בתי משפט השלום,יובל נחמני,"בימ""ש שלום ת""א, השופט אביים ברקאי: פס""ד בתביעה כספית נגד חוקר פרטי בטענה לפגיעה בפרטיות (ת""א 62235-09-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision62235-09-19/he/62235-09-19.pdf
6753354c8d6447434fa3daa8,62235-09-19,אזרחי,בתי משפט השלום,מיכל ירמי,"בימ""ש שלום ת""א, השופט אביים ברקאי: פס""ד בתביעה כספית נגד חוקר פרטי בטענה לפגיעה בפרטיות (ת""א 62235-09-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision62235-09-19/he/62235-09-19.pdf
6753354c8d6447434fa3dab2,62786-11-21,משפחה,בתי המשפט לענייני משפחה,דנה סויסה,"ביהמ""ש לענייני משפחה נצרת, שופט אסף זגורי: פס""ד בנושא אישור העתקת מקום מגורי קטינות עם אמן (תלה""מ 62786-11-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision62786-11-21/he/62786-11-21.pdf
6753354c8d6447434fa3dab2,62786-11-21,משפחה,בתי המשפט לענייני משפחה,עופר בטאש,"ביהמ""ש לענייני משפחה נצרת, שופט אסף זגורי: פס""ד בנושא אישור העתקת מקום מגורי קטינות עם אמן (תלה""מ 62786-11-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision62786-11-21/he/62786-11-21.pdf
6753354c8d6447434fa3dab4,48885-10-20,משפחה,בתי המשפט לענייני משפחה,טל איטקין,"ביהמ""ש לענייני משפחה חדרה, שופט טל פפרני: פס""ד בארבע תביעות בין בני זוג בעניין זמני שהות, מזונות, פירוק שיתוף ועוד (תלה""מ 48885-10-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision48885-10-20/he/48885-10-20.pdf
6753354c8d6447434fa3dab5,14106-05-21,אזרחי,בתי משפט השלום,עתי צמחוני,"ביהמ""ש השלום כפ""ס, שופט שרון דניאלי: פס""ד בסוגיית של טענת סיכול חוזה על רקע מגיפת הקורונה (תפ""מ 14106-05-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision14106-05-21/he/14106-05-21.pdf
6753354c8d6447434fa3dab5,14106-05-21,אזרחי,בתי משפט השלום,סבטה קיפניס,"ביהמ""ש השלום כפ""ס, שופט שרון דניאלי: פס""ד בסוגיית של טענת סיכול חוזה על רקע מגיפת הקורונה (תפ""מ 14106-05-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision14106-05-21/he/14106-05-21.pdf
6753354c8d6447434fa3dabb,61113-12-18,אזרחי,בתי המשפט המחוזיים,יובל עציוני,"בימ""ש מחוזי ת""א, השופטת אירית קלמן-ברום: פס""ד העוסק בביטול הסכם הפצה הדדי באמצעות הודעה ובדיקת התקיימות עילות ביטול הסכם (ת""א 61113-12-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision61113-12-18/he/61113-12-18.pdf
6753354c8d6447434fa3dabc,22072-02-19,אזרחי,בתי משפט השלום,דרור דוד,"בימ""ש שלום ת""א, השופט אביים ברקאי: פס""ד בתביעה של יוצר מופע תיאטרון כנגד משווקת המופע בגין הפרת זכויות יוצרים (ת""א 22072-02-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision22072-02-19/he/22072-02-19.pdf.pdf
6753354c8d6447434fa3dabc,22072-02-19,אזרחי,בתי משפט השלום,חיים בן,"בימ""ש שלום ת""א, השופט אביים ברקאי: פס""ד בתביעה של יוצר מופע תיאטרון כנגד משווקת המופע בגין הפרת זכויות יוצרים (ת""א 22072-02-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision22072-02-19/he/22072-02-19.pdf.pdf
6753354c8d6447434fa3dabc,22072-02-19,אזרחי,בתי משפט השלום,קרן מימון,"בימ""ש שלום ת""א, השופט אביים ברקאי: פס""ד בתביעה של יוצר מופע תיאטרון כנגד משווקת המופע בגין הפרת זכויות יוצרים (ת""א 22072-02-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision22072-02-19/he/22072-02-19.pdf.pdf
6753354c8d6447434fa3dabd,20486-07-21,משפחה,בתי המשפט המחוזיים,עדי רוזנבלום,"בימ""ש מחזוי ת""א, אב""ד סגנית הנשיא צילה צפת והשופטים עינת רביד ונפתלי שילה: פס""ד בערעור על קביעת קבלת חלק יחסי מכספי גמלאות לפי תאריך הפרישה ולא מועד הקרע (עמ""ש 20486-07-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision20486-07-21/he/20486-07-21.pdf
6753354c8d6447434fa3dabd,20486-07-21,משפחה,בתי המשפט המחוזיים,נטלי ברדוגו,"בימ""ש מחזוי ת""א, אב""ד סגנית הנשיא צילה צפת והשופטים עינת רביד ונפתלי שילה: פס""ד בערעור על קביעת קבלת חלק יחסי מכספי גמלאות לפי תאריך הפרישה ולא מועד הקרע (עמ""ש 20486-07-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision20486-07-21/he/20486-07-21.pdf
6753354c8d6447434fa3dabe,25798-02-21,משפחה,בתי המשפט המחוזיים,עיינה אונגר,"בימ""ש מחוזי ת""א, אב""ד סגנית הנשיא צילה צפת והשופטים עינת רביד ונפתלי שילה: פס""ד בערעורים הדדיים של בני זוג לשעבר שעניינם פיצוי בגין הפרשים בכושר ההשתכרות וחלוקת שווי השבחת חברה (עמ""ש 25798-02-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision25798-02-21/he/25798-02-21.pdf
6753354c8d6447434fa3dabe,25798-02-21,משפחה,בתי המשפט המחוזיים,מאיר בר,"בימ""ש מחוזי ת""א, אב""ד סגנית הנשיא צילה צפת והשופטים עינת רביד ונפתלי שילה: פס""ד בערעורים הדדיים של בני זוג לשעבר שעניינם פיצוי בגין הפרשים בכושר ההשתכרות וחלוקת שווי השבחת חברה (עמ""ש 25798-02-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision25798-02-21/he/25798-02-21.pdf
6753354c8d6447434fa3dabf,52719-06-20,משפחה,בתי המשפט המחוזיים,רועי סידי,"בימ""ש מחוזי ת""א, אב""ד סגנית הנשיא צילה צפת והשופטים עינת רביד ונפתלי שילה: פס""ד בערעור שעניינו מתן תוקף למתנת אם מנוחה של מחצית בית לאחד מבניה (עמ""ש 52719-06-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision52719-06-20/he/52719-06-20.pdf
6753354c8d6447434fa3dabf,52719-06-20,משפחה,בתי המשפט המחוזיים,אורי דניאל,"בימ""ש מחוזי ת""א, אב""ד סגנית הנשיא צילה צפת והשופטים עינת רביד ונפתלי שילה: פס""ד בערעור שעניינו מתן תוקף למתנת אם מנוחה של מחצית בית לאחד מבניה (עמ""ש 52719-06-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision52719-06-20/he/52719-06-20.pdf
675335828d6447434fa3dac2,35697-03-21,משפחה,בתי המשפט לענייני משפחה,גיא שצברג,"ביהמ""ש לענייני משפחה נצרת, שופט אסף זגורי: פס""ד ב-3 תביעות: רכושי, מזונות ומשמורת (תלה""מ 35697-03-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision35697-03-21/he/35697-03-21.pdf
675335828d6447434fa3dac1,52325-12-18,אזרחי,בתי המשפט המחוזיים,יהודה גרינהויז,"בימ""ש מחוזי ת""א, השופט יונה אטדגי: פס""ד בתביעה של חברה יזמית נגד בעלי זכויות בבניין שהפסיקו עבודות לפי תמ""א 38 לאחר הסכם (ת""א 52325-12-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision52325-12-18/he/52325-12-18.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,רווית עברון,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,אלי כהן,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,מאיר לפלר,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,מאיר אסרף,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,מירב לוי,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,דוד כהן,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,משה שמחיוף,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,רמי פרגן,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac4,38273-04-19,אזרחי,בתי המשפט המחוזיים,מנחם מושונוב,"ביהמ""ש המחוזי מרכז, שופט רמי אמיר: פס""ד בנושא תרמית במקרקעין אחריות עו''ד ורשם המקרקעין והחלטה בנוגע לעיכוב ביצוע (ת""א 38273-04-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision38273-04-19/he/38273-04-19.pdf
675335828d6447434fa3dac3,51848-10-18,אזרחי,בתי המשפט המחוזיים,צוקרוור יניב,"בימ""ש המחוזי חיפה, השופטת תמר נאות פרי: פס""ד בתביעה למתן צווי מניעה, צווי עשה וסעד כספי שעניינה שימוש בטכנולוגיה לייצור מדרסים (ת""א 51848-10-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision51848-10-18/he/51848-10--18.pdf
675335828d6447434fa3dac3,51848-10-18,אזרחי,בתי המשפט המחוזיים,יהודה ברמי,"בימ""ש המחוזי חיפה, השופטת תמר נאות פרי: פס""ד בתביעה למתן צווי מניעה, צווי עשה וסעד כספי שעניינה שימוש בטכנולוגיה לייצור מדרסים (ת""א 51848-10-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision51848-10-18/he/51848-10--18.pdf
675335828d6447434fa3dac5,51290-09-20,עבודה,בתי הדין לעבודה,ליאת פייגל,"ביה""ד האזורי לעבודה ת""א, השופט דורון יפת: פס""ד בנושא עבודה מהבית (סע""ש 51290-09-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision51290-09-20/he/51290-09-20.pdf
675335828d6447434fa3dac5,51290-09-20,עבודה,בתי הדין לעבודה,הלית שמחוני,"ביה""ד האזורי לעבודה ת""א, השופט דורון יפת: פס""ד בנושא עבודה מהבית (סע""ש 51290-09-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision51290-09-20/he/51290-09-20.pdf
675335828d6447434fa3dac6,5313-11-21,משפחה,בתי המשפט לענייני משפחה,ניצן פיק,"ביהמ""ש לענייני משפחה באשדוד, שופטת עפרה גיא: פס""ד בקשה לביטול צו לקיום צוואת המנוחה (ת""ע 5313-11-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision5313-11-21/he/5313-11-21.pdf
675335828d6447434fa3dac6,5313-11-21,משפחה,בתי המשפט לענייני משפחה,אופיר אריה,"ביהמ""ש לענייני משפחה באשדוד, שופטת עפרה גיא: פס""ד בקשה לביטול צו לקיום צוואת המנוחה (ת""ע 5313-11-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision5313-11-21/he/5313-11-21.pdf
675335828d6447434fa3dac7,62200-03-19,משפחה,בתי המשפט לענייני משפחה,איתן קוהלי,"ביהמ""ש לענייני משפחה פתח תקווה, שופטת עידית בן דב ג'וליאן: פס""ד לזכות על דירה מכוח הסכם גירושין (תמ""ש 62200-03-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision62200-03-19/he/62200-03-19.pdf
675335828d6447434fa3dac9,30547-12-21,אזרחי,בתי המשפט המחוזיים,יוסי נקר,"בימ""ש מחוזי תל אביב - יפו, השופט נפתלי שילה: פס""ד בבקשת רשות ערעור של אם לביטול מינוי מומחית לטיפול בניכור הורי (רמ""ש 30547-12-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision30547-12-21/he/30547-12-21.pdf
675335828d6447434fa3daca,56351-02-19,משפחה,בתי המשפט המחוזיים,נורית פלג,"בימ""ש לענייני משפחה חיפה, הנשיאה שלי אייזנברג: פס""ד בעתירה של בת לפירוק שיתוף בדירת המגורים שהייתה שייכת לאמא המנוחה ולבן זוגה (תמ""ש 56351-02-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision56351-02-19/he/56351-02-19.pdf
675335828d6447434fa3dacf,49088-11-18,עבודה,בתי הדין לעבודה,שוקרון כהן,"ביה""ד האזורי לעבודה חיפה, הנשיא אלכס קוגן: פס""ד בנושא חופש העיסוק (סע""ש 49088-11-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision49088-11-18/he/49088-11-18.pdf
675335828d6447434fa3dacf,49088-11-18,עבודה,בתי הדין לעבודה,אבי טסמה,"ביה""ד האזורי לעבודה חיפה, הנשיא אלכס קוגן: פס""ד בנושא חופש העיסוק (סע""ש 49088-11-18)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision49088-11-18/he/49088-11-18.pdf
675335828d6447434fa3dad2,54308-05-19,משפחה,בתי המשפט לענייני משפחה,אורית גליקין,"ביהמ""ש לענייני משפחה פתח תקווה, שופטת נאוה גדיש: פס""ד הצהרתי בטענה שהרישום ביחס לדירה מתגוררים, אינו משקף את הזכויות בפועל (תמ""ש 54308-05-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision54308-05-19/he/54308-05-19.pdf
675335828d6447434fa3dad6,55450-03-20,אזרחי,בתי משפט השלום,גדעון גולדשטיין,"בימ""ש השלום בת""א, השופט אביים ברקאי: פס""ד בתביעה בגין רשלנות מקצועית של רואה חשבון (ת""א 55450-03-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision55450-03-20/he/55450-03-20.pdf
675335828d6447434fa3dad6,55450-03-20,אזרחי,בתי משפט השלום,ץמי גרינברג,"בימ""ש השלום בת""א, השופט אביים ברקאי: פס""ד בתביעה בגין רשלנות מקצועית של רואה חשבון (ת""א 55450-03-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision55450-03-20/he/55450-03-20.pdf
675335828d6447434fa3dad6,55450-03-20,אזרחי,בתי משפט השלום,רונית ורשאי,"בימ""ש השלום בת""א, השופט אביים ברקאי: פס""ד בתביעה בגין רשלנות מקצועית של רואה חשבון (ת""א 55450-03-20)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision55450-03-20/he/55450-03-20.pdf
675335828d6447434fa3dad3,8749-05-17,עניינים כלכליים,בתי המשפט המחוזיים,משה נאמן,"ביהמ""ש המחוזי מרכז לוד, שופט אבי גורמן: פס""ד העוסק בסוגיות: השבת הישבון בלו על סולר, כפל מס תשומות, שומת מס עסקאות ועניינים נוספים (ע""מ 8749-05-17)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision8749-05-17/he/8749-05-17_.pdf
675335828d6447434fa3dad3,8749-05-17,עניינים כלכליים,בתי המשפט המחוזיים,סיוון הוידה,"ביהמ""ש המחוזי מרכז לוד, שופט אבי גורמן: פס""ד העוסק בסוגיות: השבת הישבון בלו על סולר, כפל מס תשומות, שומת מס עסקאות ועניינים נוספים (ע""מ 8749-05-17)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision8749-05-17/he/8749-05-17_.pdf
675335828d6447434fa3dad5,29354-02-22,אזרחי,בתי המשפט המחוזיים,דניאל רז,"בימ""ש המחוזי חיפה, השופטת אספרנצה אלון: פס""ד בערעור על החלטת הפסיכיטארית המחוזית בנוגע להמשך  אשפוזו של המערער מבלי לקיים דיון בעניינו לחלופות האשפוז (ע""ו 29354-02-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision29354-02-22/he/29354-02-22.pdf
675335828d6447434fa3dad5,29354-02-22,אזרחי,בתי המשפט המחוזיים,דנה מירטנבאום,"בימ""ש המחוזי חיפה, השופטת אספרנצה אלון: פס""ד בערעור על החלטת הפסיכיטארית המחוזית בנוגע להמשך  אשפוזו של המערער מבלי לקיים דיון בעניינו לחלופות האשפוז (ע""ו 29354-02-22)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision29354-02-22/he/29354-02-22.pdf
675335828d6447434fa3dad0,39464-08-21,אזרחי,בתי המשפט המחוזיים,רמי רובין,"בימ""ש מחוזי ת""א, אב""ד סגנית הנשיא השופטת צילה צפת והשופטים נפתלי שילה ונועה גרוסמן: פס""ד בערעור שעניינו פסיקת מזונות קטינה (עמ""ש 39464-08-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision39464-08-21/he/39464-08-21.pdf
675335828d6447434fa3dad0,39464-08-21,אזרחי,בתי המשפט המחוזיים,אהוד גבאי,"בימ""ש מחוזי ת""א, אב""ד סגנית הנשיא השופטת צילה צפת והשופטים נפתלי שילה ונועה גרוסמן: פס""ד בערעור שעניינו פסיקת מזונות קטינה (עמ""ש 39464-08-21)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision39464-08-21/he/39464-08-21.pdf
675335828d6447434fa3dad8,8863-08-19,משפחה,בתי המשפט לענייני משפחה,ענב ל,"בימ""ש לענייני משפחה בחיפה, סגנית הנשיאה אלה מירז: פס""ד בתביעה לאיזון משאבים בתשלום מחצית הפרס אותו קיבל הבעל בגין חלקו במציאת גופת החייל בשנת 2012  (תלה""מ 8863-08-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision8863-08-19/he/8863-08-19.pdf
675335828d6447434fa3dada,35115-03-19,משפחה,בתי המשפט לענייני משפחה,דניאל ברוזה,"ביהמ""ש לענייני משפחה ראשל""צ, שופטת מירה רום פלאי: פס""ד בעניין קטינה שמסרבת לקשר עם אביה (תלה""מ 35115-03-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision35115-03-19/he/35115-03-19.pdf
675335828d6447434fa3dada,35115-03-19,משפחה,בתי המשפט לענייני משפחה,זהבית מקונן,"ביהמ""ש לענייני משפחה ראשל""צ, שופטת מירה רום פלאי: פס""ד בעניין קטינה שמסרבת לקשר עם אביה (תלה""מ 35115-03-19)",https://www.gov.il/BlobFolder/dynamiccollectorresultitem/decision35115-03-19/he/35115-03-19.pdf
